text; label; domain; star
I love it Cute designs and pretty colours True to pic ThNk u!; 1; acc; 5
Thanks you very much seller,,very cute,,ilike it,nice color,,i will order againt for present; 1; acc; 5
Such a good buy Alot of different designs in a ziplock bag The designs are really nice too; 1; acc; 5
Items received and met expectation Value for money 👍🏻🥰; 1; acc; 5
Very nice colors 😍; 1; acc; 5
Cute designs and good quality; 1; acc; 5
Really cute good quality pretty and nice With nice packaging Love it!; 1; acc; 5
Fast delivery and item is good condition; 1; acc; 5
Wow!! so fast i get this hair band.All in individual packing.Shipping takes only 5 days.Hope my grand doter like it.Thanks you seller...thumb up..👍; 1; acc; 5
Item received in gd condition Nice colours True to pic Thank u seller; 1; acc; 5
Love the item Very great material Worth the price Delivery took some time Thumbs up.; 1; acc; 5
Fast delivery and great service item well received and good quality Thank you seller.; 1; acc; 5
Received items but some charms has discolouration on it some are dirty; 1; acc; 5
The hair ties are all so cute I havnt tried it though but the designs are all so cute!; 1; acc; 5
Thank you receive in good condition...second time purchase children like it...; 1; acc; 5
Nice rubber bands for my girl... thanks...; 1; acc; 5
Parcel received in excellent condition Delivery took almost 2 weeks Item is of excellent quality and true to description Would highly recommend!; 1; acc; 5
Food quality and quite tight good size for children hair; 1; acc; 5
Love the packaging comes in ziplock bags item are as described; 1; acc; 5
Very nice hair accessories Is cheaper than retail shop My daughter likes it; 1; acc; 5
Receive in good condition.. the hairbands colors are attractive with reasonable price..; 1; acc; 5
very nice and sweet Thank you seller; 1; acc; 5
Adorable design suitable for small kids delivery was fast too.; 1; acc; 5
Received in 6 days packed nicely and delivered in good condition Colours are vibrant just as in the pics Would have preferred to get the flower ones as well cos I got 12pcs of the minnie mouse ones Overall I'm still pleased with my purchase; 1; acc; 5
Item received within a week Never count how many are inside but more than enough Haha; 1; acc; 5
This is my first time purchase this product with seller Very fast delivery n good quality very worth to buy Thanks; 1; acc; 5
Very tiny cute suits toddler's hair perfectly; 1; acc; 5
Nice colours All in a bag; 1; acc; 5
Fast delivery affordable and item as described by seller My girls love it so much !; 1; acc; 5
The hair pins are really cute and well made safe for toddlers because the whole thing is wrapped with cloth so it's not sharp.; 1; acc; 5
Item received The rubber bands are so cute Suitable for toddlers Thanks.; 1; acc; 5
Received in good condition and fast delivery 👍🏼; 1; acc; 5
Great value and true to description; 1; acc; 5
So cute suitable for kids with thin hair😄; 1; acc; 5
Fast delivery received in good condition 👍🏻; 1; acc; 5
My kids love it; 1; acc; 5
Good equality Will purchase more; 1; acc; 5
Nice cute Quite fast too.; 1; acc; 5
Worth the buy 👍 thank you; 1; acc; 5
Hair band too small,good for baby hair. worth buying because very cheap; 1; acc; 5
Hi why I received only little; 0; acc; 1
Design is given randomly Not according to picture; 0; acc; 2
Received in good condition Fast delivery!; 1; acc; 5
Baby hair band rubber band pretty nice colour come with a bag each design Fast delivery thanks seller Good product and worth the price; 1; acc; 5
Item received in good condition Thanks; 1; acc; 4
Delivery took awhile but still happy with my purchase; 1; acc; 5
Nice one thnknu seller..the delivery man delivered to wrong address lucky the person who collect call me...; 1; acc; 5
Cute hair tie Worth the price; 1; acc; 5
Good quality Cute colors Cute design Appropriate size; 1; acc; 5
Smaller than expected quality ok for the price The packaging is cute tho thank you!; 1; acc; 5
Nice packaging and good materials Delivered fast and arrived in good condition.; 1; acc; 5
Received in good condition Quality is ok for d price paid Plastic bag a bit dirty tho; 1; acc; 4
Really lovely purchase Suitable for 2 years old; 1; acc; 5
My daughter loves it Tq so much Item as per described Recommended Tq🥰; 1; acc; 5
Nice like it Will consider to buy again if need.; 1; acc; 5
Item packed well in the polymailer no damaged Although item from China delivery was fast Will definitely purchase again; 1; acc; 5
Item is true to description; 1; acc; 5
Quite good quality and fast delivery; 1; acc; 5
Cute and nice Cheap and fast delivery Definitely getting more of other design; 1; acc; 5
Item received in good condition my daughter love it; 1; acc; 5
Happy with purchase good quality colorful and soft for kids hair Thank you!; 1; acc; 5
Received in the letterbox in good condition Thank you seller; 1; acc; 5
Same like the photo. veru cute 😍 Thank u seller n delivery man..; 1; acc; 5
Love the ties don't have to worry about my daughter losing them as these bags of hair ties are plentiful Good quality too.; 1; acc; 5
Rubber bands are stretchy Suitable to preschool or lower pri girls.; 1; acc; 5
Happy with the purchase cos it's so cute! It's cheap so it's a good deal Thanks seller; 1; acc; 5
The rubber bands are very cute and nice to look at They are all worth it with the price It came very early than the given date of delivery I like the items.; 1; acc; 5
Poor quality Out of the two i order the one with buttons are ok Normal rubber bands are poor quality cant even use on my toddlers hair tearing with in first or 2 nd use; 0; acc; 1
Happy with purchase Alot of rubber bands good quality good price Will repeat purchase soon.; 1; acc; 5
Very nice Perfect for gifts Good quality also worh RJ buying; 1; acc; 5
Deliveries took quite long compared to other items ordered at the same time Was the last to come More than a week Pink rubber band was good whereas another one was not too elastic so would be quite hard to tie on hair My gal hair not thick so no issue in using; 1; acc; 5
Very happy with the items Daughter excited seeing the colourful hair tie cant wait to try them on; 1; acc; 5
I have 2 rubber bands that broke when i open Quality abit thin but good enough for kids hair; 1; acc; 5
This is my 2nd or 3rd purchase already and I usually get these for my girl and since it is very cheap I don't mind if she loses them in school Worth the price Speedy delivery too; 1; acc; 5
Received items in good condition It was packed nicely and item was delivered fast; 1; acc; 5
Cute pieces ! Delivery was okay and packaging was wrapped nicely will buy again; 1; acc; 5
Nice but there are 29 pieces short of one light blue Two other bands snap on first use; 1; acc; 5
Looks like it's old stock ...as the strength of the hairband was bad It broke in first try Others tied up are also about to break; 0; acc; 2
Rubber band is cheap n good Bought 3 sets Every time tie 4 to school come home with 2 🤣; 1; acc; 5
Very nice and affordable ! Delivery to doorstep thank you so much; 1; acc; 5
My daughter loves it; 1; acc; 5
It comes in a bag Nice and easy Easy to carry around too Trust the seller that there's 30 inside Not the type to count it all too Will buy again for my kids I; 1; acc; 5
Took quite fast to deliver Less than a week Smooth transaction. hope to deal with u again 👍; 1; acc; 5
